feedback_id,session_id,exercise_id,difficulty_1_10,mmc_1_10,discomfort_1_10
774,155,315,6.1,9.9,2.2
775,155,172,6.2,7.3,2.5
776,156,340,8.8,5.2,4.0
777,156,70,8.4,7.8,2.2
778,156,353,5.7,8.2,2.5
779,156,208,6.0,6.8,2.6
780,156,46,6.2,7.5,1.7
781,157,346,7.1,7.6,3.6
782,157,206,6.7,9.6,2.9
783,157,223,9.1,8.6,3.7
784,157,9,6.0,6.7,3.2
785,157,281,6.5,8.5,3.1
786,158,107,7.1,8.9,1.4
787,158,105,7.0,6.9,0.5
788,158,305,8.0,9.4,1.2
789,158,311,6.1,8.5,1.6
790,159,101,6.2,7.6,3.8
791,159,151,5.1,8.4,3.1
792,159,177,5.9,7.6,0.0
793,159,4,5.9,7.3,0.5
794,159,329,6.4,6.6,2.4
795,160,376,6.4,9.6,3.1
796,160,109,7.3,8.3,3.5
797,160,136,5.3,7.7,3.0
798,160,54,5.8,10.0,0.3
799,161,372,4.6,5.2,1.6
800,161,186,7.1,7.1,2.6
801,161,156,9.0,7.1,2.4
802,161,83,6.9,8.1,1.1
803,162,216,6.2,8.7,2.1
804,162,208,7.8,7.0,1.4
805,162,265,7.1,6.5,3.7
806,162,240,5.7,8.8,0.9
807,162,101,5.0,7.9,1.5
808,163,151,8.0,10.0,3.3
809,163,165,5.7,6.9,2.4
810,163,7,7.7,6.8,3.3
811,163,216,7.0,5.6,0.2
812,164,219,5.5,10.0,0.0
813,164,348,6.1,8.5,4.2
814,164,186,6.3,7.8,1.4
815,164,310,5.0,9.2,1.0
816,164,283,7.0,6.8,1.5
817,164,299,7.2,8.0,2.7
818,165,340,7.9,7.0,1.2
819,165,306,8.9,8.7,1.2
820,165,204,7.9,8.4,3.0
821,165,365,7.4,10.0,1.1
822,166,83,7.7,6.6,1.0
823,166,82,8.6,6.4,3.6
824,166,345,5.8,7.4,1.9
825,166,401,6.9,9.3,3.6
826,167,255,8.6,7.7,3.2
827,167,220,7.5,8.1,2.3
828,167,4,4.8,7.1,2.7
829,167,340,7.0,9.2,2.8
830,167,42,3.9,7.0,2.3
831,168,186,6.7,7.5,2.3
832,168,249,6.4,10.0,3.0
833,168,219,5.9,7.9,1.5
834,168,285,3.3,9.2,1.0
835,168,375,6.8,7.8,3.1
836,169,411,6.9,8.4,2.6
837,169,315,7.6,8.8,1.1
838,169,54,6.0,8.7,2.8
839,169,224,7.0,7.4,1.4
840,170,364,7.7,10.0,2.8
841,170,114,4.8,8.1,1.3
842,170,286,6.1,8.2,1.7
843,170,71,5.3,9.9,1.0
844,171,90,6.7,9.3,1.6
845,171,272,6.8,4.7,2.6
846,171,181,6.5,7.5,1.7
847,171,322,6.0,8.2,2.4
848,171,61,7.2,6.7,5.3
849,171,57,5.4,10.0,2.9
850,172,5,6.0,9.3,2.0
851,172,301,4.4,8.5,0.8
852,172,217,4.2,6.6,1.1
853,172,246,7.8,8.0,2.9
854,173,105,6.8,8.3,1.7
855,173,48,4.0,7.6,5.0
856,173,114,4.3,7.8,2.3
857,173,150,9.2,8.1,3.0
858,174,163,8.3,6.9,1.7
859,174,165,5.5,9.3,1.6
860,174,10,6.9,7.0,1.9
861,174,217,7.4,7.5,3.6
862,174,323,4.9,10.0,1.3
863,174,166,5.7,7.6,3.7
864,175,253,8.1,8.1,3.5
865,175,143,7.9,8.4,0.9
866,175,121,6.2,6.5,3.5
867,175,344,6.2,8.8,2.9
868,175,186,6.9,8.0,2.1
869,176,165,8.1,8.0,3.2
870,176,18,6.0,7.6,2.9
871,176,92,6.5,9.5,1.4
872,176,51,6.3,9.0,1.8
873,176,163,3.0,7.3,0.6
874,177,325,6.8,6.4,3.1
875,177,4,4.6,9.0,2.5
876,177,18,7.3,8.1,3.0
877,177,76,5.8,8.0,2.6
878,178,125,5.4,7.6,3.0
879,178,232,4.7,7.3,2.2
880,178,81,6.9,7.0,2.8
881,178,88,4.5,8.8,2.9
882,178,34,4.8,8.5,3.2
883,178,315,5.8,9.2,0.9
884,179,22,6.0,9.2,3.4
885,179,180,6.6,6.2,1.4
886,179,197,7.0,8.3,2.2
887,179,235,3.8,7.6,3.8
888,180,309,5.4,10.0,1.5
889,180,121,5.5,10.0,3.1
890,180,186,7.7,7.9,2.8
891,180,130,5.8,8.0,3.5
892,181,339,7.5,9.0,1.9
893,181,307,8.6,7.6,2.9
894,181,315,7.2,7.6,1.5
895,181,19,7.7,7.5,3.1
896,181,12,7.0,7.8,2.2
897,182,60,8.6,6.6,2.7
898,182,22,6.7,9.2,2.8
899,182,387,6.4,7.0,2.8
900,182,357,5.1,9.4,2.7
901,183,356,8.6,10.0,3.4
902,183,344,6.0,7.9,3.3
903,183,50,7.2,9.2,2.9
904,183,215,5.2,8.3,2.6
905,183,258,6.2,7.8,3.1
906,183,243,6.6,9.1,2.6
907,184,95,4.7,6.8,1.9
908,184,374,6.4,10.0,2.0
909,184,202,6.0,7.2,2.3
910,184,267,5.0,8.5,1.6
911,184,36,4.7,8.9,4.0
912,185,304,4.2,8.9,1.6
913,185,34,7.0,8.1,2.7
914,185,335,5.8,8.2,1.9
915,185,55,6.4,9.5,2.8
916,186,159,5.7,9.4,1.8
917,186,316,8.1,8.8,4.1
918,186,253,8.6,6.9,1.3
919,186,98,6.6,9.9,0.9
920,186,419,5.1,8.0,2.1
921,186,28,6.1,9.0,2.0
922,187,176,6.6,8.4,2.2
923,187,7,5.3,7.7,3.1
924,187,151,5.6,9.9,2.5
925,187,166,7.3,8.6,3.0
926,188,32,7.8,8.2,2.5
927,188,115,7.2,9.1,2.7
928,188,19,6.1,8.1,2.9
929,188,234,5.4,6.6,1.9
930,188,26,4.0,7.2,2.8
931,189,390,8.0,9.4,2.3
932,189,105,9.3,8.7,3.7
933,189,72,8.2,8.5,2.6
934,189,129,5.3,6.1,0.8
935,189,257,8.6,6.1,2.6
936,189,85,6.2,8.0,1.8
937,190,411,4.9,8.8,1.0
938,190,357,7.4,7.4,1.6
939,190,349,5.0,5.6,0.1
940,190,294,6.7,8.5,1.7
941,190,61,8.6,6.7,1.9
942,191,50,6.1,9.4,1.7
943,191,408,7.8,6.9,3.7
944,191,287,7.1,7.7,2.2
945,191,87,6.9,7.3,3.8
946,192,404,7.1,9.4,2.7
947,192,177,7.6,8.7,2.6
948,192,280,7.2,6.9,1.6
949,192,208,6.5,6.5,3.3
950,192,407,3.9,6.9,2.3
951,193,228,4.4,7.8,1.6
952,193,157,5.3,7.3,3.1
953,193,78,6.5,9.4,3.6
954,193,55,6.6,8.3,0.7
955,194,306,5.4,5.5,2.1
956,194,76,6.1,8.4,3.3
957,194,70,6.5,8.2,2.4
958,194,260,8.9,7.8,3.1
959,195,186,6.7,9.0,2.1
960,195,233,5.4,10.0,3.7
961,195,338,2.3,10.0,1.2
962,195,27,5.6,8.6,0.8
963,195,167,6.5,7.2,1.3
964,195,333,5.5,7.0,2.7
965,196,280,7.2,10.0,1.9
966,196,404,6.9,9.6,1.9
967,196,171,6.3,8.4,2.0
968,196,240,5.1,7.2,1.1
969,196,324,7.5,6.3,2.7
970,197,140,8.0,9.6,1.6
971,197,335,7.0,6.9,2.0
972,197,315,6.5,7.1,3.5
973,197,112,5.9,7.7,4.2
974,197,394,5.2,9.1,1.8
975,198,363,7.4,9.3,2.7
976,198,22,5.6,9.2,2.1
977,198,197,7.9,8.7,3.4
978,198,235,5.5,9.4,1.5
979,199,318,7.7,9.1,2.6
980,199,418,6.0,9.0,3.3
981,199,383,4.4,8.5,4.1
982,199,159,6.6,7.4,1.2
983,199,263,6.1,9.0,3.0
984,200,246,7.0,8.8,2.7
985,200,176,7.2,8.7,1.5
986,200,397,5.2,9.6,2.8
987,200,127,5.1,9.6,1.6
988,200,165,6.4,9.0,4.4
989,200,199,6.1,8.9,0.0
990,201,349,7.5,7.8,2.1
991,201,235,6.9,6.1,2.7
992,201,140,6.9,8.6,2.6
993,201,78,5.9,9.0,4.3
994,201,55,5.7,7.1,2.3
995,201,134,5.0,10.0,1.8
996,202,198,6.0,7.8,2.6
997,202,289,8.0,8.8,1.1
998,202,239,4.4,8.2,2.1
999,202,271,6.2,10.0,2.9
1000,202,37,8.8,8.6,2.6
1001,202,361,8.8,8.7,2.2
1002,203,386,7.3,8.9,2.5
1003,203,29,7.3,7.0,1.7
1004,203,19,3.8,6.1,2.1
1005,203,205,6.6,6.4,3.0
1006,203,349,6.7,8.1,2.0
1007,204,283,9.3,9.2,1.6
1008,204,312,6.0,8.4,2.0
1009,204,372,5.1,7.7,1.6
1010,204,361,7.1,7.1,1.5
1011,204,348,3.9,7.9,1.4
1012,205,233,5.2,9.2,2.8
1013,205,48,3.6,7.4,1.3
1014,205,27,7.3,7.9,2.4
1015,205,162,6.8,7.7,3.4
1016,205,124,6.5,8.7,1.8
1017,205,252,7.0,7.6,3.3
1018,206,260,5.8,9.8,2.3
1019,206,276,6.5,8.7,3.4
1020,206,282,6.7,9.7,1.5
1021,206,63,4.4,9.3,0.3
1022,206,92,5.8,10.0,2.2
1023,207,26,5.1,7.0,2.1
1024,207,399,6.9,9.0,0.7
1025,207,357,5.9,10.0,2.5
1026,207,58,6.3,7.7,1.5
1027,207,369,6.9,9.9,4.3
1028,207,149,6.3,8.9,1.3
1029,208,121,5.5,10.0,3.6
1030,208,48,6.7,8.6,0.4
1031,208,388,8.0,7.1,1.9
1032,208,348,3.6,8.1,2.7
1033,209,9,8.7,7.4,3.0
1034,209,95,4.6,8.2,1.0
1035,209,268,8.4,7.3,0.8
1036,209,205,7.3,7.0,2.7
1037,209,273,5.1,8.6,2.9
1038,210,344,6.0,10.0,3.0
1039,210,419,8.9,8.3,1.8
1040,210,121,8.8,8.0,3.7
1041,210,150,6.5,9.4,2.5
1042,210,173,7.8,9.2,2.2
1043,211,153,7.7,7.8,2.3
1044,211,207,6.4,8.7,1.0
1045,211,54,6.9,7.5,2.7
1046,211,414,5.3,8.9,3.1
1047,211,322,5.4,10.0,3.5
1048,211,112,5.6,8.3,2.4
1049,212,305,6.5,7.8,2.1
1050,212,400,6.8,7.3,2.1
1051,212,121,6.1,10.0,3.9
1052,212,371,6.3,10.0,1.7
1053,212,233,5.9,8.4,1.3
1054,213,327,4.4,7.4,2.3
1055,213,88,5.4,8.4,2.6
1056,213,23,5.0,7.6,3.0
1057,213,21,8.4,8.4,3.0
1058,213,224,6.5,7.9,2.6
1059,214,309,4.1,9.3,3.2
1060,214,396,5.6,6.7,1.3
1061,214,37,8.2,7.4,3.7
1062,214,244,4.2,8.6,2.9
1063,214,418,7.5,8.4,2.4
1064,215,119,7.4,6.8,3.1
1065,215,404,5.4,9.4,1.9
1066,215,185,5.6,8.7,2.3
1067,215,99,5.0,9.2,2.1
1068,216,105,5.9,7.4,3.0
1069,216,245,7.2,7.0,2.0
1070,216,230,6.2,7.8,1.4
1071,216,100,5.7,8.2,2.5
1072,217,171,5.5,7.5,1.8
1073,217,5,6.7,8.1,2.3
1074,217,204,6.5,6.4,2.5
1075,217,323,4.7,7.2,1.1
1076,217,63,5.7,8.8,2.1
1077,217,165,8.3,9.2,1.3
1078,218,103,5.9,9.2,1.1
1079,218,185,6.7,6.9,2.1
1080,218,330,4.8,9.6,1.1
1081,218,261,5.4,9.7,2.2
1082,218,324,6.2,7.6,1.8
1083,219,107,4.9,7.3,1.6
1084,219,334,7.3,8.9,3.3
1085,219,310,6.0,7.0,1.1
1086,219,271,5.5,9.3,2.6
1087,219,226,7.9,6.5,2.8
1088,220,127,4.3,8.7,2.6
1089,220,151,5.5,9.1,2.1
1090,220,250,5.6,7.4,1.8
1091,220,165,7.4,8.5,3.4
1092,220,301,4.8,9.4,0.2
1093,221,175,5.5,6.2,1.5
1094,221,95,7.0,10.0,2.4
1095,221,94,5.7,8.8,1.8
1096,221,9,8.3,9.8,2.6
1097,222,355,7.3,7.9,2.4
1098,222,230,6.4,6.8,2.3
1099,222,122,7.5,7.2,1.5
1100,222,309,4.7,7.4,2.3
1101,222,97,5.7,8.2,2.1
1102,223,306,9.4,8.0,2.9
1103,223,398,8.5,7.7,2.4
1104,223,379,6.2,9.2,2.3
1105,223,208,7.6,7.6,4.5
1106,223,65,7.4,7.8,2.2
1107,223,246,5.5,6.9,2.2
1108,224,228,5.9,7.3,2.5
1109,224,172,6.1,10.0,1.0
1110,224,273,6.3,6.7,3.0
1111,224,57,3.4,9.4,2.3
1112,224,9,6.4,9.7,2.9
1113,224,149,6.1,7.7,2.6
1114,225,380,6.6,7.1,1.9
1115,225,159,8.9,7.8,2.9
1116,225,184,7.4,9.4,2.4
1117,225,98,5.9,8.8,1.5
1118,226,240,8.3,9.8,2.8
1119,226,291,6.8,9.4,3.6
1120,226,365,5.2,8.2,2.4
1121,226,163,7.3,7.7,2.5
1122,227,135,7.3,7.8,2.1
1123,227,19,5.7,8.0,1.7
1124,227,227,4.6,7.4,1.5
1125,227,211,3.8,8.6,1.9
1126,228,119,5.5,9.1,1.2
1127,228,18,5.3,6.8,3.8
1128,228,240,6.0,9.5,3.7
1129,228,199,5.7,10.0,1.6
1130,228,329,5.0,8.7,2.1
1131,228,161,5.6,8.5,0.4
1132,229,246,5.7,8.0,2.7
1133,229,4,7.0,9.7,1.7
1134,229,196,8.1,8.1,3.3
1135,229,379,5.7,7.6,2.8
1136,230,12,6.5,7.7,3.6
1137,230,53,4.5,9.0,3.7
1138,230,224,3.7,9.7,1.6
1139,230,406,8.3,9.7,2.3
1140,231,152,6.7,9.6,1.2
1141,231,256,1.9,9.5,2.1
1142,231,58,7.3,9.3,1.5
1143,231,55,4.9,9.4,2.6
1144,231,29,4.6,7.8,1.3
1145,232,99,5.6,8.0,1.2
1146,232,250,6.9,7.7,2.8
1147,232,329,6.4,8.1,1.8
1148,232,404,3.5,8.4,3.0
1149,233,172,7.4,5.9,2.4
1150,233,273,5.1,8.6,1.0
1151,233,382,8.3,7.2,2.5
1152,233,395,5.1,9.1,2.7
1153,233,53,8.1,7.6,2.8
1154,233,125,6.4,6.2,1.6
1155,234,255,5.0,7.6,1.7
1156,234,404,6.8,6.8,0.5
1157,234,127,5.4,10.0,0.7
1158,234,291,8.1,6.1,0.9
1159,234,99,5.1,8.8,3.3
1160,235,14,8.4,8.3,2.5
1161,235,8,7.3,8.3,0.0
1162,235,336,5.3,7.3,2.4
1163,235,126,6.9,9.6,4.2
1164,236,180,6.7,7.7,1.7
1165,236,235,5.7,8.4,2.2
1166,236,307,8.0,8.8,1.8
1167,236,227,4.9,8.6,2.4
1168,236,335,7.0,6.6,2.1
1169,236,304,5.4,8.9,1.6
1170,237,356,6.0,8.4,1.7
1171,237,249,6.1,7.5,2.6
1172,237,8,5.6,8.5,0.4
1173,237,348,7.1,9.2,2.4
1174,237,252,5.0,6.9,1.5
1175,237,91,7.8,9.5,4.0
1176,238,211,4.3,6.8,2.5
1177,238,109,6.3,7.8,1.1
1178,238,223,6.1,10.0,5.1
1179,238,205,5.8,8.7,3.2
1180,238,349,6.3,6.7,2.4
1181,239,299,6.4,7.2,3.9
1182,239,13,7.1,6.3,2.6
1183,239,105,2.7,9.1,1.8
1184,239,311,5.3,6.8,2.7
1185,239,215,6.1,8.1,2.0
1186,240,392,7.4,6.5,1.0
1187,240,398,8.5,7.8,2.1
1188,240,164,6.3,10.0,1.0
1189,240,288,4.8,8.0,0.4
1190,240,407,5.2,8.6,1.7
1191,240,51,5.5,9.8,2.4
1192,241,44,5.0,7.3,1.2
1193,241,159,3.4,9.1,3.5
1194,241,309,5.3,6.4,1.6
1195,241,239,7.0,10.0,1.9
1196,241,215,4.6,6.4,1.8
1197,242,352,6.3,9.6,3.9
1198,242,279,4.0,8.2,0.8
1199,242,420,7.4,9.0,2.4
1200,242,319,4.9,8.3,1.5
1201,242,311,10.0,9.0,1.8
1202,242,380,7.3,8.5,1.5
1203,243,4,4.4,6.6,1.8
1204,243,155,7.4,9.5,2.2
1205,243,194,6.1,7.2,1.9
1206,243,185,8.9,7.5,1.1
1207,243,324,7.4,8.6,1.6
1208,244,411,6.0,6.6,3.1
1209,244,136,5.8,9.3,2.1
1210,244,234,6.6,7.2,1.9
1211,244,131,9.2,9.3,0.0
1212,244,328,6.7,9.0,2.1
1213,244,22,7.8,9.4,2.3
1214,245,254,8.0,5.0,1.9
1215,245,82,8.0,9.6,1.9
1216,245,295,5.6,6.7,3.7
1217,245,85,2.4,4.7,0.4
1218,246,81,5.0,7.1,3.3
1219,246,363,6.5,6.1,2.4
1220,246,197,8.4,6.5,0.5
1221,246,60,8.0,8.6,1.6
1222,246,281,9.6,10.0,1.4
1223,247,97,5.9,10.0,1.7
1224,247,8,6.4,7.4,1.8
1225,247,396,7.5,7.9,2.9
1226,247,295,6.0,10.0,2.4
1227,247,124,7.7,9.9,3.2
1228,247,420,5.4,7.4,1.8
1229,248,127,8.1,9.8,2.6
1230,248,46,7.3,6.9,3.2
1231,248,216,5.6,8.8,3.0
1232,248,288,5.9,8.1,1.8
1233,249,376,5.7,10.0,3.0
1234,249,297,4.6,8.6,2.0
1235,249,369,7.3,6.5,2.9
1236,249,109,7.2,8.8,3.6
1237,249,192,7.6,8.8,2.2
1238,249,33,6.7,9.5,1.7
1239,250,106,4.8,6.9,4.4
1240,250,97,7.6,9.2,2.0
1241,250,215,7.2,7.4,2.6
1242,250,226,6.4,8.7,2.1
1243,250,418,5.0,4.7,2.4
1244,250,93,6.5,9.0,4.2
1245,251,324,6.9,7.4,0.6
1246,251,151,7.6,7.6,3.0
1247,251,4,6.7,9.4,2.5
1248,251,325,6.4,8.8,1.6
1249,252,333,5.5,8.2,2.2
1250,252,314,6.3,6.4,1.8
1251,252,334,9.3,9.2,3.0
1252,252,371,7.8,7.4,2.4
1253,253,119,5.6,8.2,2.3
1254,253,166,3.8,6.9,2.5
1255,253,276,8.4,8.4,4.1
1256,253,330,4.8,6.6,2.5
1257,253,161,7.3,6.8,3.4
1258,253,340,5.6,6.2,0.6
1259,254,96,7.7,8.0,0.2
1260,254,271,4.6,6.6,1.1
1261,254,305,8.2,7.9,2.2
1262,254,233,5.5,8.4,1.6
1263,254,249,8.5,8.7,1.7
1264,255,245,5.1,6.8,3.2
1265,255,162,5.3,8.5,2.7
1266,255,158,6.5,4.7,3.6
1267,255,201,4.2,7.9,0.9
1268,255,289,5.9,8.6,2.5
1269,255,401,6.8,8.0,1.9
1270,256,208,6.3,8.1,3.0
1271,256,220,5.2,7.5,2.4
1272,256,306,6.0,10.0,3.7
1273,256,166,3.0,7.1,2.7
1274,256,113,8.1,9.6,2.0
1275,256,260,8.5,4.8,1.1
1276,257,380,6.6,6.1,1.3
1277,257,179,4.6,10.0,2.3
1278,257,8,5.7,8.1,1.5
1279,257,93,6.6,8.8,4.7
1280,258,243,5.6,7.7,2.2
1281,258,50,4.7,5.7,0.9
1282,258,83,7.9,8.1,2.8
1283,258,287,10.0,10.0,1.0
1284,258,39,8.2,7.9,2.5
1285,259,260,6.1,8.0,3.2
1286,259,330,3.6,9.8,1.8
1287,259,92,5.9,10.0,4.0
1288,259,392,5.3,5.6,3.5
1289,259,163,6.0,7.2,5.2
1290,259,169,7.6,6.7,1.8
1291,260,8,6.5,10.0,0.9
1292,260,233,5.5,6.2,1.0
1293,260,159,5.6,8.3,4.1
1294,260,338,5.7,8.6,1.2
1295,260,388,6.9,7.0,2.6
1296,261,185,6.5,8.7,5.6
1297,261,116,6.3,9.2,1.7
1298,261,260,5.1,8.1,3.7
1299,261,264,9.2,8.4,3.8
1300,261,323,7.0,9.0,1.1
1301,262,124,6.5,9.7,2.2
1302,262,361,5.1,7.8,2.0
1303,262,289,7.1,7.6,3.0
1304,262,257,5.3,10.0,2.1
1305,262,380,7.8,8.2,1.4
1306,263,278,7.0,7.7,2.7
1307,263,79,5.7,8.0,2.0
1308,263,220,6.9,8.9,1.8
1309,263,165,4.5,6.9,1.2
1310,264,281,6.2,8.3,4.1
1311,264,304,7.2,9.9,2.2
1312,264,235,4.1,8.1,2.2
1313,264,149,5.5,7.7,1.9
1314,264,406,7.4,8.1,2.5
1315,265,309,3.8,7.4,2.1
1316,265,401,2.8,9.7,2.6
1317,265,91,6.2,8.4,4.4
1318,265,420,5.0,8.5,1.8
1319,266,407,6.0,8.4,3.0
1320,266,194,6.7,7.9,1.8
1321,266,325,6.8,8.6,2.6
1322,266,329,6.8,8.1,1.5
1323,266,113,6.7,6.9,4.8
1324,266,398,5.1,8.2,1.8
1325,267,268,7.8,8.9,2.3
1326,267,153,6.4,7.7,1.1
1327,267,135,4.2,7.3,2.4
1328,267,363,6.9,7.2,2.6
1329,267,23,9.1,5.6,4.1
1330,268,306,7.0,7.0,5.0
1331,268,199,9.0,7.9,1.9
1332,268,46,6.5,7.4,2.4
1333,268,76,6.8,7.4,3.8
1334,269,60,3.4,8.6,2.8
1335,269,414,5.8,7.1,2.7
1336,269,211,7.1,7.9,1.9
1337,269,369,7.4,8.2,2.6
1338,269,273,8.0,8.2,1.5
1339,269,207,5.6,8.5,1.4
1340,270,288,7.1,8.3,1.9
1341,270,99,5.4,7.0,1.1
1342,270,280,5.7,9.6,1.5
1343,270,365,5.8,7.8,0.0
1344,271,268,7.5,9.4,3.4
1345,271,9,6.1,7.8,3.1
1346,271,235,6.9,8.7,3.5
1347,271,304,9.1,6.4,3.2
1348,271,55,6.6,8.6,3.3
1349,272,201,8.6,7.6,1.1
1350,272,402,7.1,8.3,3.5
1351,272,295,7.7,8.9,1.0
1352,272,174,7.8,9.1,3.2
1353,272,121,7.4,8.7,1.8
1354,272,8,3.7,8.9,1.6
1355,273,340,7.2,9.2,4.0
1356,273,176,7.2,8.2,2.8
1357,273,116,6.7,8.4,3.8
1358,273,166,9.7,8.2,3.6
1359,273,113,5.5,9.2,2.1
1360,273,212,9.3,9.1,2.4
1361,274,357,6.2,6.9,2.4
1362,274,322,3.5,10.0,2.4
1363,274,34,4.0,9.0,2.7
1364,274,294,4.3,7.6,0.6
1365,274,262,5.8,9.9,1.9
1366,274,32,5.7,9.7,2.7
1367,275,318,7.4,10.0,3.1
1368,275,13,5.0,7.0,3.6
1369,275,401,6.3,8.4,2.4
1370,275,286,5.3,8.5,1.4
1371,275,168,5.8,10.0,2.3
1372,275,245,4.5,7.6,1.3
1373,276,340,6.3,9.3,0.3
1374,276,208,6.2,8.0,2.1
1375,276,51,3.5,7.8,2.6
1376,276,204,8.5,9.0,0.3
1377,276,79,6.1,7.5,2.6
1378,277,94,6.2,9.5,1.9
1379,277,272,8.3,6.1,3.8
1380,277,214,3.8,7.4,1.9
1381,277,135,4.7,6.8,2.3
1382,277,349,6.6,6.4,3.0
1383,278,226,7.5,8.5,4.0
1384,278,159,5.8,9.0,0.1
1385,278,69,5.0,10.0,1.2
1386,278,373,8.1,9.7,4.4
1387,279,177,6.9,9.5,1.2
1388,279,250,5.8,6.8,0.4
1389,279,171,8.0,7.7,2.9
1390,279,65,8.6,8.8,3.5
1391,279,398,4.9,10.0,3.3
1392,279,306,6.0,7.8,3.4
1393,280,232,8.2,9.5,2.0
1394,280,23,8.6,8.5,3.5
1395,280,21,6.1,7.0,1.5
1396,280,135,6.0,9.4,1.4
1397,280,22,6.5,8.7,3.5
1398,281,398,7.6,9.0,2.2
1399,281,264,4.7,10.0,0.4
1400,281,169,4.0,10.0,1.7
1401,281,340,3.9,9.4,1.9
1402,281,365,6.5,10.0,2.1
1403,282,388,4.9,9.8,1.4
1404,282,336,6.9,9.1,3.1
1405,282,37,5.6,8.5,1.6
1406,282,321,5.1,8.2,2.0
1407,283,90,7.3,10.0,3.1
1408,283,351,5.4,8.4,2.1
1409,283,192,4.0,8.7,2.3
1410,283,304,8.2,8.4,0.7
1411,283,88,5.1,10.0,2.3
1412,284,350,4.6,8.2,1.0
1413,284,170,4.6,9.0,1.5
1414,284,48,5.8,7.1,1.3
1415,284,218,5.0,8.7,1.2
1416,285,63,4.5,10.0,1.0
1417,285,329,5.3,9.0,1.8
1418,285,325,6.9,8.0,2.1
1419,285,229,5.0,6.6,1.3
1420,285,323,7.8,7.5,2.7
1421,286,106,5.5,7.6,2.3
1422,286,50,7.6,10.0,4.2
1423,286,83,5.8,8.2,2.9
1424,286,333,4.9,10.0,2.0
1425,287,345,7.3,9.7,2.5
1426,287,274,5.1,8.4,0.6
1427,287,119,5.0,8.7,1.5
1428,287,298,7.1,10.0,2.2
1429,287,404,7.8,6.9,2.4
1430,288,69,6.3,9.0,1.5
1431,288,258,5.7,8.7,0.4
1432,288,179,7.2,9.4,2.1
1433,288,383,4.4,8.7,2.4
1434,289,264,7.1,9.6,2.4
1435,289,325,5.6,8.9,2.7
1436,289,63,6.8,8.2,2.6
1437,289,340,6.8,7.1,2.8
1438,289,407,6.5,8.3,3.7
1439,289,416,6.1,7.4,1.4
1440,290,186,6.5,10.0,0.9
1441,290,103,5.8,9.4,0.8
1442,290,286,6.7,9.6,3.2
1443,290,364,6.9,8.9,1.2
1444,290,93,4.2,10.0,0.7
1445,291,55,5.5,10.0,1.8
1446,291,387,5.4,7.9,1.0
1447,291,2,5.7,8.9,2.7
1448,291,206,4.7,10.0,3.3
1449,292,291,6.3,7.8,1.7
1450,292,127,7.3,8.1,1.3
1451,292,7,3.3,7.5,1.5
1452,292,397,6.5,9.8,1.9
1453,293,176,5.3,8.8,0.7
1454,293,126,8.6,9.6,1.9
1455,293,310,7.4,8.5,2.7
1456,293,85,3.5,9.4,1.5
1457,293,128,5.4,10.0,3.5
1458,294,414,6.1,10.0,2.8
1459,294,49,5.5,7.8,0.0
1460,294,57,6.2,7.3,2.2
1461,294,417,6.0,9.3,3.8
1462,294,19,6.9,10.0,1.1
1463,294,234,5.4,10.0,2.2
1464,295,48,5.8,10.0,0.3
1465,295,71,1.6,8.0,3.4
1466,295,105,4.9,8.6,0.0
1467,295,318,7.4,8.3,2.1
1468,296,398,6.1,10.0,1.0
1469,296,416,4.2,9.4,2.7
1470,296,65,4.3,7.9,1.6
1471,296,155,5.6,7.1,3.0
1472,296,185,5.1,9.0,2.4
1473,297,311,6.0,7.1,2.9
1474,297,250,6.5,9.0,1.7
1475,297,285,2.4,9.1,2.7
1476,297,217,5.6,7.9,2.3
1477,298,90,3.5,8.4,0.3
1478,298,322,5.2,9.4,1.8
1479,298,223,5.2,8.5,1.3
1480,298,211,5.5,8.8,1.0
1481,298,21,3.9,9.1,2.7
1482,299,258,5.2,9.6,2.4
1483,299,97,4.0,9.2,1.8
1484,299,215,8.1,8.2,2.9
1485,299,183,5.0,8.9,1.7
1486,299,170,5.1,9.1,0.6
1487,299,295,4.7,9.7,0.2
1488,300,53,6.9,9.0,1.1
1489,300,54,7.4,6.5,2.2
1490,300,273,6.2,9.7,1.5
1491,300,357,3.8,7.9,1.1
1492,301,162,7.1,8.6,2.1
1493,301,263,5.0,6.0,2.7
1494,301,96,5.6,9.7,1.6
1495,301,309,6.9,7.9,0.3
1496,301,124,6.5,9.4,3.6
1497,302,7,6.1,10.0,2.0
1498,302,340,4.3,10.0,2.0
1499,302,398,4.4,9.5,2.1
1500,302,220,4.3,9.3,2.4
1501,302,113,6.8,10.0,1.3
1502,302,46,2.3,10.0,1.2
1503,303,212,6.2,7.8,1.3
1504,303,311,3.8,10.0,0.4
1505,303,126,6.3,9.5,2.6
1506,303,222,4.0,10.0,1.7
1507,304,224,5.4,7.2,2.2
1508,304,205,3.5,10.0,1.8
1509,304,22,6.9,8.0,3.0
1510,304,61,6.6,9.6,2.2
1511,305,402,4.8,8.6,3.5
1512,305,107,6.6,7.5,5.4
1513,305,141,5.3,10.0,3.1
1514,305,87,6.3,8.1,2.0
1515,306,69,8.0,9.7,1.0
1516,306,218,5.1,6.8,4.2
1517,306,162,6.7,8.0,2.0
1518,306,105,4.1,10.0,3.6
1519,307,384,5.1,8.3,3.2
