set_id,session_id,exercise_id,set_number,reps,load_kg,rpe,rest_sec
697,54,127,1,9,86.6,7.0,140
698,54,127,2,9,63.69,6.5,145
699,54,127,3,9,74.05,8.5,104
700,54,127,4,9,66.11,7.5,91
701,54,323,1,12,60.27,8.2,142
702,54,323,2,9,65.79,7.4,123
703,54,323,3,8,62.16,7.3,143
704,54,4,1,11,41.84,8.8,118
705,54,4,2,11,49.51,7.4,144
706,54,4,3,13,44.96,8.3,116
707,54,240,1,9,37.82,7.7,111
708,54,240,2,8,39.92,6.8,131
709,54,196,1,8,22.91,7.8,83
710,54,196,2,13,24.36,6.8,101
711,54,196,3,14,22.03,6.6,151
712,55,203,1,10,42.0,8.3,79
713,55,203,2,9,35.53,7.7,104
714,55,140,1,9,87.11,8.0,105
715,55,140,2,12,76.05,7.5,78
716,55,335,1,8,87.01,8.5,74
717,55,335,2,11,66.06,8.2,130
718,55,248,1,9,61.11,7.1,169
719,55,248,2,10,61.71,7.5,64
720,55,29,1,9,45.23,7.0,140
721,55,29,2,11,47.56,7.4,118
722,55,29,3,14,45.24,8.7,179
723,55,29,4,11,40.68,7.7,88
724,55,268,1,12,36.84,8.2,76
725,55,268,2,8,36.9,7.5,118
726,55,268,3,10,33.98,7.7,159
727,56,58,1,13,45.58,7.1,180
728,56,58,2,14,47.85,7.7,129
729,56,357,1,14,68.54,8.2,108
730,56,357,2,9,60.66,7.2,146
731,56,180,1,10,58.27,8.5,97
732,56,180,2,13,51.26,8.1,135
733,56,307,1,8,23.72,7.1,145
734,56,307,2,13,19.99,6.9,70
735,56,207,1,11,57.79,7.5,138
736,56,207,2,9,58.43,7.7,102
737,57,103,1,9,37.18,8.0,111
738,57,103,2,12,35.61,6.6,134
739,57,103,3,10,36.34,7.7,85
740,57,185,1,12,20.84,8.0,115
741,57,185,2,13,22.77,7.9,65
742,57,76,1,11,57.12,7.9,125
743,57,76,2,14,64.89,7.1,95
744,57,76,3,12,61.17,7.6,60
745,57,161,1,14,24.13,7.0,84
746,57,161,2,14,24.53,7.4,154
747,57,379,1,10,42.68,9.0,83
748,57,379,2,11,54.34,8.2,149
749,57,379,3,9,47.71,8.6,131
750,57,407,1,8,50.0,8.0,139
751,57,407,2,14,51.87,7.6,146
752,58,331,1,11,80.1,8.1,133
753,58,331,2,10,63.98,7.6,134
754,58,376,1,13,45.67,6.5,133
755,58,376,2,11,47.7,8.7,82
756,58,339,1,13,42.36,6.5,184
757,58,339,2,13,46.22,7.5,188
758,58,339,3,9,40.69,7.2,76
759,58,12,1,13,72.45,8.4,114
760,58,12,2,10,77.57,6.3,117
761,58,12,3,8,77.86,7.7,132
762,58,12,4,13,63.42,7.7,133
763,58,281,1,13,23.05,8.2,124
764,58,281,2,12,30.18,8.4,147
765,58,149,1,13,24.59,7.8,96
766,58,149,2,13,26.21,7.8,117
767,58,149,3,14,22.67,6.8,148
768,58,149,4,11,23.05,7.7,125
769,59,48,1,14,58.69,6.1,134
770,59,48,2,12,51.87,7.5,157
771,59,48,3,12,57.36,8.1,76
772,59,72,1,12,31.56,7.5,137
773,59,72,2,10,26.24,9.6,112
774,59,305,1,10,51.46,8.1,97
775,59,305,2,10,53.8,7.3,81
776,59,252,1,12,64.75,8.0,102
777,59,252,2,10,64.53,6.9,105
778,59,377,1,9,52.34,7.2,92
779,59,377,2,11,54.06,7.1,126
780,59,377,3,13,57.09,6.1,91
781,60,262,1,12,29.99,7.9,137
782,60,262,2,10,29.62,7.6,95
783,60,22,1,13,46.75,6.4,155
784,60,22,2,13,38.03,7.3,160
785,60,22,3,10,46.03,7.7,103
786,60,22,4,12,45.53,7.2,128
787,60,77,1,13,83.44,7.3,137
788,60,77,2,12,72.21,8.4,78
789,60,406,1,12,56.13,7.0,71
790,60,406,2,10,62.52,7.6,169
791,60,406,3,12,59.88,7.2,159
792,60,406,4,11,74.01,7.8,61
793,61,307,1,11,23.35,6.8,105
794,61,307,2,10,29.39,7.5,86
795,61,307,3,14,27.75,9.5,135
796,61,203,1,10,38.38,8.3,86
797,61,203,2,9,41.31,8.3,127
798,61,203,3,8,36.81,6.3,125
799,61,131,1,11,18.12,7.1,156
800,61,131,2,11,19.75,6.9,134
801,61,34,1,10,40.73,7.3,130
802,61,34,2,13,40.93,6.9,181
803,61,395,1,8,60.63,7.9,134
804,61,395,2,12,70.85,7.9,91
805,62,266,1,12,42.94,7.3,127
806,62,266,2,10,43.19,7.7,149
807,62,179,1,10,36.4,7.8,154
808,62,179,2,11,44.4,7.9,109
809,62,344,1,13,56.14,8.8,143
810,62,344,2,9,68.11,8.6,136
811,62,344,3,10,65.66,8.0,98
812,62,195,1,13,43.72,8.3,156
813,62,195,2,14,45.3,7.5,152
814,62,195,3,14,45.7,7.6,100
815,62,401,1,10,60.56,9.0,113
816,62,401,2,10,57.16,7.6,151
817,63,373,1,10,54.2,7.9,116
818,63,373,2,8,46.93,8.3,150
819,63,373,3,12,51.27,7.3,102
820,63,403,1,13,27.05,7.8,91
821,63,403,2,10,26.26,7.0,138
822,63,403,3,11,24.17,6.9,119
823,63,310,1,14,70.41,7.4,112
824,63,310,2,10,78.8,7.9,98
825,63,310,3,14,76.83,7.5,164
826,63,287,1,10,72.26,8.7,76
827,63,287,2,14,60.15,8.6,60
828,63,287,3,12,73.68,8.4,154
829,63,287,4,10,61.66,7.7,98
830,64,372,1,10,54.59,7.0,112
831,64,372,2,14,51.18,9.8,112
832,64,372,3,13,48.64,7.3,123
833,64,372,4,9,51.62,7.2,95
834,64,8,1,8,45.48,7.5,131
835,64,8,2,10,53.07,8.2,102
836,64,8,3,10,42.44,8.1,138
837,64,8,4,11,50.81,7.6,130
838,64,219,1,11,21.93,7.6,142
839,64,219,2,10,27.58,7.6,115
840,64,219,3,12,25.41,7.1,108
841,64,319,1,13,18.41,8.5,90
842,64,319,2,13,22.75,8.8,116
843,64,158,1,9,42.61,7.8,148
844,64,158,2,14,49.96,8.8,163
845,64,93,1,14,31.77,8.5,111
846,64,93,2,10,31.22,7.5,136
847,65,165,1,12,58.07,7.3,174
848,65,165,2,13,59.66,8.0,151
849,65,161,1,12,43.31,7.7,102
850,65,161,2,14,44.14,7.4,91
851,65,212,1,10,46.6,8.0,110
852,65,212,2,14,49.14,7.7,120
853,65,246,1,14,45.75,8.7,133
854,65,246,2,14,45.6,8.3,151
855,65,246,3,13,38.8,7.9,126
856,65,264,1,8,29.2,7.0,111
857,65,264,2,11,28.82,7.4,131
858,65,264,3,11,32.84,8.4,83
859,65,264,4,14,27.08,7.3,169
860,66,130,1,9,50.57,8.1,134
861,66,130,2,10,64.64,6.7,97
862,66,338,1,8,39.09,8.0,98
863,66,338,2,13,42.16,7.6,156
864,66,283,1,14,15.47,7.2,114
865,66,283,2,8,17.51,8.7,115
866,66,400,1,10,52.9,6.5,80
867,66,400,2,11,45.93,7.3,145
868,66,400,3,11,44.6,7.7,165
869,66,74,1,12,7.41,7.0,116
870,66,74,2,13,7.96,7.3,83
871,66,244,1,12,81.3,7.5,97
872,66,244,2,8,72.0,8.4,140
873,67,322,1,12,48.58,8.6,88
874,67,322,2,10,54.87,7.2,146
875,67,322,3,13,46.1,8.4,206
876,67,131,1,13,48.6,8.4,69
877,67,131,2,9,44.77,8.0,120
878,67,131,3,8,43.08,7.7,146
879,67,131,4,14,38.04,7.0,128
880,67,136,1,12,38.52,6.2,144
881,67,136,2,9,36.13,8.9,189
882,67,136,3,9,37.48,8.0,131
883,67,393,1,14,39.12,7.4,116
884,67,393,2,12,36.8,7.2,123
885,67,393,3,12,37.61,9.0,129
886,67,393,4,8,31.46,8.5,143
887,67,393,5,12,38.23,9.3,94
888,67,393,6,14,33.88,7.6,123
889,67,78,1,11,22.79,7.7,68
890,67,78,2,9,22.75,7.2,173
891,67,78,3,11,21.23,7.8,112
892,68,310,1,8,51.7,7.6,68
893,68,310,2,13,50.61,6.2,134
894,68,390,1,14,59.21,8.6,106
895,68,390,2,11,63.06,7.3,135
896,68,352,1,13,23.65,8.3,101
897,68,352,2,9,21.63,7.3,114
898,68,352,3,11,21.71,8.2,164
899,68,295,1,12,30.71,8.3,111
900,68,295,2,12,29.17,6.2,106
901,68,295,3,11,35.67,8.6,108
902,69,306,1,12,28.46,7.6,80
903,69,306,2,8,23.42,8.1,106
904,69,306,3,9,26.68,7.9,111
905,69,306,4,9,26.78,8.8,105
906,69,260,1,9,35.56,8.0,92
907,69,260,2,12,33.29,7.9,72
908,69,260,3,12,32.67,7.7,162
909,69,4,1,8,47.23,8.0,144
910,69,4,2,10,46.64,7.5,106
911,69,229,1,9,58.62,8.4,76
912,69,229,2,11,53.52,8.2,74
913,69,18,1,14,31.1,7.0,158
914,69,18,2,13,28.48,7.2,115
915,69,18,3,10,32.27,9.0,168
916,70,81,1,14,61.95,8.4,122
917,70,81,2,10,62.36,7.3,122
918,70,193,1,8,12.96,7.8,60
919,70,193,2,14,11.66,8.2,134
920,70,193,3,14,13.13,8.8,98
921,70,272,1,12,52.97,6.4,173
922,70,272,2,10,54.97,8.1,96
923,70,272,3,8,50.13,7.3,115
924,70,232,1,10,15.99,6.7,130
925,70,232,2,11,16.43,8.3,138
926,70,391,1,9,41.6,7.8,129
927,70,391,2,14,40.28,6.6,112
928,71,215,1,12,60.24,8.2,102
929,71,215,2,13,62.79,7.2,145
930,71,105,1,9,62.5,7.5,117
931,71,105,2,13,63.64,7.2,101
932,71,105,3,10,60.93,7.3,137
933,71,373,1,10,54.4,7.9,184
934,71,373,2,14,54.21,8.3,138
935,71,373,3,9,46.36,8.4,116
936,71,373,4,9,50.71,9.3,150
937,71,249,1,14,74.92,9.0,148
938,71,249,2,9,53.57,8.8,67
939,72,121,1,12,38.39,8.5,84
940,72,121,2,11,49.46,8.8,63
941,72,121,3,11,43.31,7.4,159
942,72,143,1,8,24.73,7.7,85
943,72,143,2,8,24.76,8.6,60
944,72,143,3,9,22.88,7.9,112
945,72,72,1,11,42.68,8.6,103
946,72,72,2,12,44.64,7.3,96
947,72,72,3,14,45.01,8.9,95
948,72,162,1,12,51.91,7.4,104
949,72,162,2,13,46.86,7.6,104
950,72,162,3,11,52.69,7.1,115
951,72,162,4,12,47.18,6.0,168
952,72,162,5,14,57.52,7.9,94
953,72,162,6,9,43.81,8.0,107
954,72,167,1,14,45.35,8.8,113
955,72,167,2,12,44.28,7.6,146
956,72,167,3,11,47.97,6.5,177
957,72,344,1,9,37.14,6.7,139
958,72,344,2,10,35.46,7.3,113
959,72,344,3,14,30.51,8.7,114
960,73,95,1,9,25.09,7.5,162
961,73,95,2,13,24.9,7.2,151
962,73,95,3,8,24.09,8.4,167
963,73,112,1,14,85.96,8.2,144
964,73,112,2,12,91.36,7.7,89
965,73,262,1,13,46.68,7.0,161
966,73,262,2,13,34.84,7.9,145
967,73,262,3,14,48.23,8.4,166
968,73,53,1,14,45.31,8.4,131
969,73,53,2,9,52.26,7.6,165
970,73,136,1,13,30.78,7.9,127
971,73,136,2,9,33.44,8.9,124
972,74,44,1,8,37.73,7.7,133
973,74,44,2,13,37.08,7.8,79
974,74,141,1,9,47.48,6.4,136
975,74,141,2,10,47.77,7.7,120
976,74,27,1,10,53.59,7.7,129
977,74,27,2,8,60.67,7.6,120
978,74,27,3,13,50.43,6.8,129
979,74,420,1,10,48.91,7.9,141
980,74,420,2,13,53.94,6.7,67
981,74,420,3,14,49.33,9.0,122
982,75,307,1,11,48.79,7.5,169
983,75,307,2,13,47.53,7.7,104
984,75,307,3,11,59.8,9.2,199
985,75,77,1,8,22.9,8.8,70
986,75,77,2,13,20.52,7.6,82
987,75,94,1,14,46.21,7.5,141
988,75,94,2,9,50.34,7.5,86
989,75,94,3,9,46.41,8.0,149
990,75,112,1,10,37.52,7.1,113
991,75,112,2,10,31.45,8.2,139
992,75,134,1,14,41.31,7.8,71
993,75,134,2,13,47.34,8.3,134
994,76,85,1,12,58.14,8.1,90
995,76,85,2,11,58.05,7.8,149
996,76,257,1,12,52.8,8.0,131
997,76,257,2,11,47.38,7.3,101
998,76,257,3,11,39.96,8.0,131
999,76,257,4,9,46.54,6.9,180
1000,76,69,1,13,31.18,8.0,155
1001,76,69,2,8,31.4,7.2,113
1002,76,69,3,11,25.85,8.0,92
1003,76,69,4,8,26.35,7.1,91
1004,76,69,5,10,30.22,7.0,104
1005,76,305,1,13,48.36,8.3,129
1006,76,305,2,9,48.38,7.2,114
1007,76,253,1,11,52.39,7.8,148
1008,76,253,2,9,59.87,6.6,92
1009,76,253,3,9,60.01,8.4,94
1010,76,239,1,10,28.6,8.2,190
1011,76,239,2,13,33.04,8.1,88
1012,77,291,1,10,61.34,7.6,166
1013,77,291,2,14,57.01,7.6,117
1014,77,265,1,9,41.46,7.3,136
1015,77,265,2,14,42.15,6.9,158
1016,77,265,3,13,41.05,7.5,75
1017,77,260,1,11,14.84,8.2,123
1018,77,260,2,10,15.21,7.7,116
1019,77,161,1,11,43.29,9.2,116
1020,77,161,2,9,37.47,7.7,75
1021,77,161,3,13,43.73,7.3,154
1022,77,99,1,13,46.11,8.1,173
1023,77,99,2,12,42.9,8.1,64
1024,77,99,3,11,44.69,7.7,140
1025,77,194,1,8,53.79,8.7,129
1026,77,194,2,8,54.6,8.0,131
1027,78,34,1,13,33.12,8.7,156
1028,78,34,2,12,32.98,7.2,122
1029,78,386,1,8,45.56,6.5,113
1030,78,386,2,11,52.72,8.0,64
1031,78,202,1,10,62.16,8.5,95
1032,78,202,2,8,68.38,7.6,147
1033,78,22,1,11,52.34,7.6,125
1034,78,22,2,12,48.87,8.0,104
1035,78,22,3,9,47.92,9.0,82
1036,78,192,1,11,27.85,7.8,121
1037,78,192,2,9,25.51,7.9,125
1038,78,267,1,14,62.05,7.8,124
1039,78,267,2,12,63.4,8.1,104
1040,79,330,1,12,34.62,9.4,168
1041,79,330,2,11,40.23,8.0,142
1042,79,384,1,8,53.64,7.9,100
1043,79,384,2,8,47.94,6.9,108
1044,79,384,3,12,55.54,8.0,103
1045,79,113,1,14,26.45,7.1,134
1046,79,113,2,12,22.39,8.1,110
1047,79,113,3,14,24.36,6.8,147
1048,79,276,1,9,46.72,7.0,79
1049,79,276,2,14,50.44,7.6,78
1050,79,217,1,10,20.29,8.1,85
1051,79,217,2,14,18.43,7.1,139
1052,79,217,3,14,17.17,8.1,116
1053,79,208,1,13,45.18,7.2,134
1054,79,208,2,8,41.82,6.5,141
1055,79,208,3,14,38.32,8.1,141
1056,80,173,1,12,40.09,7.0,137
1057,80,173,2,13,47.39,6.5,120
1058,80,244,1,8,58.23,7.8,160
1059,80,244,2,8,54.66,7.3,132
1060,80,221,1,13,49.41,8.6,182
1061,80,221,2,8,53.97,9.8,122
1062,80,396,1,8,72.62,6.8,138
1063,80,396,2,8,62.86,8.0,107
1064,80,150,1,8,52.69,7.9,117
1065,80,150,2,13,56.8,8.4,150
1066,80,150,3,8,43.44,7.3,86
1067,80,201,1,10,51.78,6.4,149
1068,80,201,2,13,51.44,8.4,98
1069,81,255,1,8,63.49,8.1,175
1070,81,255,2,10,54.01,7.3,135
1071,81,330,1,14,38.61,8.1,90
1072,81,330,2,14,42.13,7.8,80
1073,81,330,3,9,34.16,9.1,107
1074,81,51,1,10,37.82,8.7,133
1075,81,51,2,11,37.19,7.8,172
1076,81,51,3,10,38.74,8.3,91
1077,81,51,4,12,38.72,7.5,113
1078,81,63,1,8,52.39,7.6,123
1079,81,63,2,9,49.49,8.3,87
1080,81,63,3,9,36.82,7.0,120
1081,81,63,4,14,40.5,7.8,102
1082,81,80,1,12,62.59,7.3,60
1083,81,80,2,10,70.38,7.5,131
1084,81,80,3,12,77.37,7.6,60
1085,81,169,1,10,30.17,8.9,135
1086,81,169,2,8,31.22,7.5,125
1087,82,167,1,11,40.35,8.4,100
1088,82,167,2,13,39.85,8.3,79
1089,82,167,3,13,40.49,8.7,91
1090,82,279,1,14,54.32,8.7,75
1091,82,279,2,9,45.73,7.3,118
1092,82,279,3,14,55.13,8.6,126
1093,82,83,1,14,70.04,7.6,135
1094,82,83,2,10,69.15,9.4,150
1095,82,356,1,12,70.4,7.3,126
1096,82,356,2,11,61.62,7.8,84
1097,82,356,3,10,73.47,6.2,136
1098,82,72,1,10,59.51,7.4,132
1099,82,72,2,9,58.61,8.0,137
1100,82,72,3,13,58.58,7.6,140
1101,83,300,1,11,26.32,7.6,125
1102,83,300,2,11,23.76,8.4,106
1103,83,300,3,11,26.03,7.4,85
1104,83,32,1,8,48.91,8.3,91
1105,83,32,2,8,38.4,7.3,165
1106,83,12,1,9,34.11,6.0,138
1107,83,12,2,10,42.05,8.2,83
1108,83,224,1,11,39.88,7.5,106
1109,83,224,2,13,43.91,8.2,146
1110,83,224,3,9,39.62,8.4,160
1111,83,224,4,13,35.51,8.2,81
1112,83,272,1,11,64.01,8.0,112
1113,83,272,2,9,62.79,7.8,188
1114,84,48,1,9,82.07,8.0,136
1115,84,48,2,12,79.67,8.7,97
1116,84,48,3,12,88.73,7.6,148
1117,84,50,1,9,39.64,7.4,162
1118,84,50,2,11,38.6,7.0,174
1119,84,50,3,8,42.28,7.9,139
1120,84,356,1,13,31.18,7.8,93
1121,84,356,2,9,29.55,9.3,68
1122,84,356,3,12,29.16,8.4,106
1123,84,356,4,14,30.33,7.4,107
1124,84,352,1,12,28.32,6.5,136
1125,84,352,2,14,28.12,7.0,129
1126,84,257,1,9,66.51,8.0,135
1127,84,257,2,12,73.44,8.0,114
1128,84,257,3,9,63.09,6.3,128
1129,84,257,4,8,56.67,7.9,146
1130,84,344,1,11,69.5,6.1,112
1131,84,344,2,9,77.66,7.6,95
1132,84,344,3,11,77.92,7.7,102
1133,85,166,1,10,29.38,7.0,104
1134,85,166,2,10,30.47,7.2,106
1135,85,10,1,12,62.03,7.1,156
1136,85,10,2,10,64.75,8.1,60
1137,85,10,3,12,71.84,7.7,162
1138,85,151,1,14,40.95,8.5,73
1139,85,151,2,9,45.98,7.2,104
1140,85,164,1,8,63.47,6.2,119
1141,85,164,2,13,52.77,7.4,135
1142,86,60,1,11,23.85,7.7,71
1143,86,60,2,10,21.92,8.5,113
1144,86,60,3,12,22.4,7.4,183
1145,86,267,1,9,62.38,7.8,108
1146,86,267,2,8,67.96,8.4,104
1147,86,190,1,12,40.65,7.8,122
1148,86,190,2,9,37.61,7.6,108
1149,86,190,3,14,33.31,8.7,84
1150,86,205,1,10,39.89,7.6,151
1151,86,205,2,14,34.86,6.9,107
1152,86,205,3,13,35.38,7.3,123
1153,87,114,1,8,38.27,7.3,102
1154,87,114,2,13,35.36,8.5,76
1155,87,174,1,9,22.62,9.0,95
1156,87,174,2,8,24.58,7.9,101
1157,87,174,3,12,23.31,8.1,139
1158,87,201,1,13,27.81,7.8,110
1159,87,201,2,10,24.52,7.8,107
1160,87,239,1,14,41.87,6.5,131
1161,87,239,2,12,45.48,6.5,96
1162,87,375,1,13,52.54,7.3,139
1163,87,375,2,11,52.8,8.3,91
1164,87,375,3,9,57.1,8.3,99
1165,87,375,4,11,55.35,7.8,137
1166,87,158,1,13,41.38,8.0,183
1167,87,158,2,9,43.69,8.2,127
1168,87,158,3,8,34.92,8.4,105
1169,88,248,1,13,35.66,8.6,115
1170,88,248,2,9,33.95,8.6,147
1171,88,248,3,11,34.29,7.7,75
1172,88,248,4,13,36.82,6.8,176
1173,88,36,1,14,38.92,6.5,84
1174,88,36,2,10,41.97,7.1,82
1175,88,36,3,12,42.94,7.3,105
1176,88,115,1,8,49.98,7.1,142
1177,88,115,2,9,53.28,7.4,85
1178,88,115,3,10,50.64,8.5,111
1179,88,115,4,14,46.61,6.8,98
1180,88,57,1,10,70.91,7.7,143
1181,88,57,2,13,56.78,7.9,164
1182,88,369,1,10,61.51,6.6,102
1183,88,369,2,12,50.7,7.1,128
1184,88,369,3,9,52.32,7.8,144
1185,88,19,1,13,51.24,6.5,94
1186,88,19,2,8,51.02,8.8,120
1187,89,36,1,10,39.59,7.9,186
1188,89,36,2,12,38.48,8.4,142
1189,89,393,1,11,17.25,8.0,129
1190,89,393,2,13,15.46,7.1,76
1191,89,125,1,14,28.72,8.7,92
1192,89,125,2,10,30.08,7.8,98
1193,89,125,3,12,31.64,7.3,147
1194,89,267,1,9,40.19,8.1,111
1195,89,267,2,10,37.83,8.3,110
1196,89,197,1,8,48.03,7.6,161
1197,89,197,2,9,46.53,6.1,91
1198,90,245,1,12,40.6,8.0,129
1199,90,245,2,10,40.18,7.8,96
1200,90,245,3,11,39.7,8.2,140
1201,90,263,1,8,22.59,7.2,142
1202,90,263,2,12,20.67,7.7,145
1203,90,252,1,14,59.63,8.1,146
1204,90,252,2,10,57.87,7.6,109
1205,90,252,3,8,59.77,8.1,97
1206,90,252,4,13,63.71,6.4,138
1207,90,252,5,9,57.31,9.1,114
1208,90,252,6,11,55.03,8.5,158
1209,90,355,1,11,13.96,7.7,133
1210,90,355,2,14,16.07,8.2,139
1211,91,405,1,9,50.57,7.2,111
1212,91,405,2,8,45.96,7.1,157
1213,91,388,1,12,38.76,8.7,82
1214,91,388,2,10,41.0,6.3,137
1215,91,388,3,14,35.96,6.3,124
1216,91,257,1,14,35.86,6.7,82
1217,91,257,2,14,36.54,9.2,125
1218,91,96,1,13,52.37,8.2,93
1219,91,96,2,11,51.99,7.7,164
1220,91,96,3,12,47.41,7.7,85
1221,92,329,1,14,28.69,7.9,113
1222,92,329,2,14,31.86,8.5,73
1223,92,329,3,8,34.16,7.3,107
1224,92,330,1,14,30.37,8.1,82
1225,92,330,2,12,32.06,6.2,197
1226,92,163,1,14,58.33,7.3,94
1227,92,163,2,13,57.14,8.0,60
1228,92,240,1,11,73.65,7.8,60
1229,92,240,2,13,64.45,6.6,141
1230,92,240,3,13,50.29,8.0,145
1231,93,136,1,13,47.42,7.6,106
1232,93,136,2,14,53.5,7.9,76
1233,93,136,3,14,50.82,8.3,105
1234,93,136,4,14,54.05,7.7,132
1235,93,203,1,12,37.63,9.3,100
1236,93,203,2,12,32.67,8.4,128
1237,93,203,3,9,38.88,7.3,127
1238,93,206,1,13,40.06,7.8,104
1239,93,206,2,11,48.27,8.7,70
1240,93,206,3,12,42.16,7.6,115
1241,93,207,1,13,39.23,8.0,103
1242,93,207,2,12,32.96,9.0,66
1243,94,116,1,12,29.45,6.0,75
1244,94,116,2,10,30.6,7.4,146
1245,94,103,1,12,62.67,7.6,61
1246,94,103,2,13,58.8,8.2,163
1247,94,103,3,13,64.05,7.6,163
1248,94,231,1,10,22.44,7.5,95
1249,94,231,2,13,17.26,7.9,128
1250,94,282,1,13,37.31,7.2,100
1251,94,282,2,13,45.79,7.2,109
1252,95,175,1,13,30.08,7.6,144
1253,95,175,2,13,28.09,6.5,122
1254,95,175,3,11,29.94,8.5,116
1255,95,90,1,12,28.45,7.2,124
1256,95,90,2,11,27.47,7.7,123
1257,95,90,3,12,25.13,7.7,113
1258,95,90,4,10,28.01,7.6,163
1259,95,90,5,8,23.76,8.4,114
1260,95,112,1,11,44.33,6.2,187
1261,95,112,2,12,46.75,8.2,156
1262,95,109,1,8,44.95,9.2,155
1263,95,109,2,8,47.85,8.0,185
1264,95,109,3,9,44.73,7.8,104
1265,95,328,1,11,26.46,7.6,165
1266,95,328,2,8,28.67,8.5,119
1267,95,328,3,13,32.36,6.8,133
1268,95,36,1,13,46.21,6.3,143
1269,95,36,2,13,46.78,7.2,128
1270,96,127,1,14,34.8,6.5,128
1271,96,127,2,8,32.98,7.5,101
1272,96,127,3,14,33.89,8.1,167
1273,96,7,1,9,39.39,8.4,91
1274,96,7,2,8,50.56,7.4,93
1275,96,103,1,9,11.14,8.2,98
1276,96,103,2,10,9.56,6.4,107
1277,96,103,3,8,10.24,9.2,79
1278,96,103,4,12,9.56,9.0,74
1279,96,379,1,14,35.31,8.4,93
1280,96,379,2,14,35.13,7.9,105
1281,96,216,1,8,39.7,6.9,134
1282,96,216,2,14,38.97,7.0,87
1283,96,204,1,8,42.35,6.4,155
1284,96,204,2,14,39.89,7.8,164
1285,96,204,3,8,43.5,8.1,101
1286,96,204,4,11,41.85,8.1,188
1287,97,403,1,11,55.98,6.2,121
1288,97,403,2,10,55.61,8.7,154
1289,97,405,1,11,44.97,7.7,121
1290,97,405,2,12,48.43,7.7,156
1291,97,405,3,11,45.73,7.6,115
1292,97,405,4,9,46.73,7.1,117
1293,97,336,1,13,23.04,7.3,135
1294,97,336,2,12,25.51,9.0,170
1295,97,336,3,8,24.35,6.4,130
1296,97,336,4,12,24.92,7.9,116
1297,97,336,5,12,24.54,8.3,118
1298,97,295,1,14,51.21,7.8,60
1299,97,295,2,13,45.93,7.4,133
1300,97,20,1,10,54.74,7.5,90
1301,97,20,2,14,49.11,7.3,150
1302,98,42,1,12,41.95,8.0,139
1303,98,42,2,11,44.5,8.7,162
1304,98,194,1,8,16.51,7.8,161
1305,98,194,2,12,16.32,7.2,137
1306,98,397,1,10,41.02,7.4,111
1307,98,397,2,12,45.78,8.2,139
1308,98,397,3,12,45.36,7.5,185
1309,98,199,1,8,30.27,6.8,138
1310,98,199,2,8,26.19,7.9,124
1311,98,199,3,13,28.24,8.0,118
1312,98,398,1,11,47.85,7.2,78
1313,98,398,2,8,55.52,7.8,102
1314,98,398,3,13,46.95,7.6,120
1315,98,379,1,11,27.75,8.0,104
1316,98,379,2,9,27.94,8.7,127
1317,98,379,3,10,29.29,7.6,93
1318,99,239,1,9,37.54,6.0,96
1319,99,239,2,8,42.77,7.3,99
1320,99,239,3,11,41.71,7.7,99
1321,99,333,1,13,26.14,7.5,199
1322,99,333,2,14,26.4,8.0,128
1323,99,312,1,13,41.75,7.7,60
1324,99,312,2,9,41.45,7.2,116
1325,99,312,3,13,43.17,7.8,128
1326,99,143,1,10,59.29,7.4,143
1327,99,143,2,14,52.78,7.6,120
1328,99,309,1,8,67.23,6.0,125
1329,99,309,2,9,65.16,8.0,129
1330,100,177,1,12,32.29,6.8,106
1331,100,177,2,9,29.27,8.9,115
1332,100,177,3,13,30.19,6.8,105
1333,100,185,1,10,32.04,8.2,93
1334,100,185,2,9,30.54,6.6,74
1335,100,185,3,12,26.6,8.8,112
1336,100,92,1,11,55.73,6.8,118
1337,100,92,2,13,58.27,7.6,154
1338,100,92,3,11,51.05,7.7,140
1339,100,392,1,9,26.48,6.8,90
1340,100,392,2,11,24.59,6.1,99
1341,100,392,3,9,29.13,8.1,60
1342,100,18,1,12,26.54,8.2,97
1343,100,18,2,8,33.78,7.4,81
1344,101,234,1,12,16.8,7.0,143
1345,101,234,2,12,17.93,8.2,110
1346,101,109,1,12,21.09,7.5,89
1347,101,109,2,10,16.62,6.9,138
1348,101,190,1,12,35.33,8.8,130
1349,101,190,2,14,42.7,9.7,132
1350,101,190,3,13,33.43,7.7,137
1351,101,214,1,9,45.33,8.9,185
1352,101,214,2,12,42.11,7.8,158
1353,101,214,3,12,36.62,7.5,143
1354,102,37,1,8,28.93,8.7,157
1355,102,37,2,9,29.57,7.1,110
1356,102,390,1,14,26.36,7.8,91
1357,102,390,2,11,28.29,7.0,154
1358,102,350,1,11,25.03,7.6,139
1359,102,350,2,11,23.34,7.4,60
1360,102,184,1,13,64.77,6.3,69
1361,102,184,2,14,77.89,8.3,87
1362,102,356,1,11,43.07,8.4,135
1363,102,356,2,14,44.33,7.1,156
1364,102,186,1,9,46.9,6.8,136
1365,102,186,2,13,46.99,8.2,118
1366,103,57,1,13,50.21,7.6,80
1367,103,57,2,9,45.54,8.0,156
1368,103,193,1,10,39.33,7.6,69
1369,103,193,2,11,34.6,7.4,120
1370,103,193,3,12,41.5,8.2,135
1371,103,193,4,12,38.78,7.3,120
1372,103,394,1,9,48.46,8.2,128
1373,103,394,2,12,46.26,7.7,100
1374,103,58,1,14,43.99,8.0,120
1375,103,58,2,10,41.0,8.0,104
