metric_id,user_id,metric_date,weight_kg,waist_cm,bodyfat_est_pct
2366,14,2025-01-26,70.87,83.56,13.82
2367,14,2025-01-27,70.82,83.56,13.85
2368,14,2025-01-28,70.81,83.45,13.82
2369,14,2025-01-29,70.8,83.45,13.86
2370,14,2025-01-30,70.76,83.43,13.86
2371,14,2025-01-31,70.75,83.38,13.83
2372,14,2025-02-01,70.68,83.33,13.79
2373,14,2025-02-02,70.59,83.29,13.85
2374,14,2025-02-03,70.53,83.32,13.82
2375,14,2025-02-04,70.47,83.26,13.84
2376,14,2025-02-05,70.4,83.16,13.8
2377,14,2025-02-06,70.32,83.1,13.83
2378,14,2025-02-07,70.26,82.96,13.77
2379,14,2025-02-08,70.2,82.9,13.77
2380,14,2025-02-09,70.13,82.83,13.78
2381,14,2025-02-10,70.08,82.75,13.74
2382,14,2025-02-11,70.0,82.72,13.69
2383,14,2025-02-12,69.96,82.69,13.73
2384,14,2025-02-13,69.9,82.56,13.7
2385,14,2025-02-14,69.85,82.51,13.63
2386,14,2025-02-15,69.79,82.63,13.65
2387,14,2025-02-16,69.72,82.64,13.62
2388,14,2025-02-17,69.69,82.61,13.55
2389,14,2025-02-18,69.64,82.4,13.56
2390,14,2025-02-19,69.62,82.37,13.58
2391,14,2025-02-20,69.53,82.36,13.54
2392,14,2025-02-21,69.51,82.45,13.48
2393,14,2025-02-22,69.43,82.51,13.41
2394,14,2025-02-23,69.41,82.46,13.37
2395,14,2025-02-24,69.32,82.41,13.35
2396,14,2025-02-25,69.29,82.44,13.33
2397,14,2025-02-26,69.25,82.58,13.38
2398,14,2025-02-27,69.19,82.62,13.41
2399,14,2025-02-28,69.12,82.72,13.38
2400,14,2025-03-01,69.03,82.85,13.28
2401,14,2025-03-02,69.0,82.7,13.27
2402,14,2025-03-03,68.99,82.69,13.32
2403,14,2025-03-04,68.95,82.81,13.31
2404,14,2025-03-05,68.92,82.76,13.34
2405,14,2025-03-06,68.89,82.86,13.32
2406,14,2025-03-07,68.87,82.8,13.35
2407,14,2025-03-08,68.78,82.77,13.37
2408,14,2025-03-09,68.71,82.59,13.34
2409,14,2025-03-10,68.62,82.58,13.33
2410,14,2025-03-11,68.6,82.59,13.3
2411,14,2025-03-12,68.57,82.46,13.24
2412,14,2025-03-13,68.51,82.38,13.26
2413,14,2025-03-14,68.45,82.19,13.24
2414,14,2025-03-15,68.41,82.14,13.21
2415,14,2025-03-16,68.37,82.11,13.07
2416,14,2025-03-17,68.35,82.04,13.01
2417,14,2025-03-18,68.32,81.93,13.01
2418,14,2025-03-19,68.25,81.83,13.02
2419,14,2025-03-20,68.16,81.73,13.03
2420,14,2025-03-21,68.14,81.75,12.97
2421,14,2025-03-22,68.08,81.65,13.03
2422,14,2025-03-23,68.04,81.6,13.03
2423,14,2025-03-24,68.02,81.38,13.07
2424,14,2025-03-25,67.97,81.34,13.0
2425,14,2025-03-26,67.94,81.41,13.02
2426,14,2025-03-27,67.88,81.43,13.0
2427,14,2025-03-28,67.84,81.25,13.05
2428,14,2025-03-29,67.8,81.17,13.13
2429,14,2025-03-30,67.75,81.1,13.08
2430,14,2025-03-31,67.75,81.09,13.02
2431,14,2025-04-01,67.72,80.9,13.05
2432,14,2025-04-02,67.69,80.9,13.12
2433,14,2025-04-03,67.61,80.8,13.06
2434,14,2025-04-04,67.58,80.74,13.0
2435,14,2025-04-05,67.54,80.68,13.04
2436,14,2025-04-06,67.5,80.49,12.95
2437,14,2025-04-07,67.43,80.26,12.93
2438,14,2025-04-08,67.4,80.29,12.92
2439,14,2025-04-09,67.39,80.29,12.94
2440,14,2025-04-10,67.33,80.26,12.95
2441,14,2025-04-11,67.3,80.32,13.04
2442,14,2025-04-12,67.25,80.21,13.05
2443,14,2025-04-13,67.21,80.29,13.1
2444,14,2025-04-14,67.13,80.23,13.11
2445,14,2025-04-15,67.11,80.15,13.09
2446,14,2025-04-16,67.03,80.05,13.08
2447,14,2025-04-17,67.02,79.95,13.22
2448,14,2025-04-18,66.96,80.0,13.26
2449,14,2025-04-19,66.9,79.85,13.22
2450,14,2025-04-20,66.85,79.87,13.25
2451,14,2025-04-21,66.76,79.77,13.26
2452,14,2025-04-22,66.71,79.65,13.2
2453,14,2025-04-23,66.65,79.56,13.25
2454,14,2025-04-24,66.61,79.53,13.28
2455,14,2025-04-25,66.56,79.39,13.18
2456,14,2025-04-26,66.52,79.44,13.15
2457,14,2025-04-27,66.43,79.43,13.15
2458,14,2025-04-28,66.4,79.4,13.04
2459,14,2025-04-29,66.38,79.45,13.05
2460,14,2025-04-30,66.35,79.38,13.02
2461,14,2025-05-01,66.3,79.41,12.94
2462,14,2025-05-02,66.23,79.16,12.81
2463,14,2025-05-03,66.22,79.19,12.82
2464,14,2025-05-04,66.16,79.25,12.78
2465,14,2025-05-05,66.1,79.12,12.78
2466,14,2025-05-06,66.07,79.1,12.76
2467,14,2025-05-07,66.05,79.04,12.77
2468,14,2025-05-08,66.03,79.13,12.8
2469,14,2025-05-09,65.99,78.88,12.76
2470,14,2025-05-10,65.93,78.75,12.78
2471,14,2025-05-11,65.9,78.78,12.76
2472,14,2025-05-12,65.88,78.84,12.72
2473,14,2025-05-13,65.87,78.86,12.72
2474,14,2025-05-14,65.83,78.87,12.73
2475,14,2025-05-15,65.8,78.86,12.79
2476,14,2025-05-16,65.75,78.74,12.73
2477,14,2025-05-17,65.72,78.73,12.78
2478,14,2025-05-18,65.69,78.68,12.66
2479,14,2025-05-19,65.67,78.68,12.76
2480,14,2025-05-20,65.62,78.66,12.79
2481,14,2025-05-21,65.57,78.58,12.78
2482,14,2025-05-22,65.51,78.34,12.75
2483,14,2025-05-23,65.49,78.24,12.7
2484,14,2025-05-24,65.41,78.14,12.6
2485,14,2025-05-25,65.38,78.13,12.58
2486,14,2025-05-26,65.35,78.12,12.61
2487,14,2025-05-27,65.3,78.03,12.6
2488,14,2025-05-28,65.28,78.12,12.55
2489,14,2025-05-29,65.2,78.17,12.49
2490,14,2025-05-30,65.18,78.16,12.46
2491,14,2025-05-31,65.12,78.17,12.41
2492,14,2025-06-01,65.06,78.24,12.38
2493,14,2025-06-02,65.02,78.15,12.34
2494,14,2025-06-03,65.0,78.12,12.43
2495,14,2025-06-04,64.98,77.94,12.33
2496,14,2025-06-05,64.93,77.81,12.31
2497,14,2025-06-06,64.88,77.84,12.3
2498,14,2025-06-07,64.85,77.83,12.29
2499,14,2025-06-08,64.81,77.78,12.24
2500,14,2025-06-09,64.77,77.77,12.24
2501,14,2025-06-10,64.72,77.71,12.25
2502,14,2025-06-11,64.72,77.76,12.3
2503,14,2025-06-12,64.66,77.9,12.27
2504,14,2025-06-13,64.6,77.81,12.2
2505,14,2025-06-14,64.55,77.75,12.23
2506,14,2025-06-15,64.5,77.68,12.27
2507,14,2025-06-16,64.48,77.48,12.13
2508,14,2025-06-17,64.41,77.46,12.1
2509,14,2025-06-18,64.37,77.35,12.07
2510,14,2025-06-19,64.31,77.16,12.08
2511,14,2025-06-20,64.25,77.06,12.02
2512,14,2025-06-21,64.2,77.0,11.99
2513,14,2025-06-22,64.16,77.0,11.92
2514,14,2025-06-23,64.11,76.97,11.93
2515,14,2025-06-24,64.09,76.93,11.86
2516,14,2025-06-25,64.02,76.8,11.85
2517,14,2025-06-26,63.99,76.8,11.92
2518,14,2025-06-27,63.94,76.83,11.85
2519,14,2025-06-28,63.87,76.74,11.76
2520,14,2025-06-29,63.85,76.76,11.82
2521,15,2025-01-01,72.86,79.79,28.87
2522,15,2025-01-02,72.79,79.83,28.85
2523,15,2025-01-03,72.71,79.67,28.89
2524,15,2025-01-04,72.63,79.53,28.89
2525,15,2025-01-05,72.51,79.3,28.85
2526,15,2025-01-06,72.41,79.23,28.83
2527,15,2025-01-07,72.33,79.17,28.77
2528,15,2025-01-08,72.24,79.01,28.69
2529,15,2025-01-09,72.17,78.96,28.67
2530,15,2025-01-10,72.08,78.8,28.63
2531,15,2025-01-11,72.02,78.71,28.65
2532,15,2025-01-12,71.93,78.75,28.6
2533,15,2025-01-13,71.86,78.58,28.53
2534,15,2025-01-14,71.76,78.51,28.52
2535,15,2025-01-15,71.65,78.33,28.56
2536,15,2025-01-16,71.54,78.13,28.55
2537,15,2025-01-17,71.44,78.03,28.51
2538,15,2025-01-18,71.35,77.78,28.45
2539,15,2025-01-19,71.29,77.66,28.43
2540,15,2025-01-20,71.2,77.69,28.32
2541,15,2025-01-21,71.09,77.69,28.31
2542,15,2025-01-22,71.01,77.75,28.33
2543,15,2025-01-23,70.93,77.69,28.32
2544,15,2025-01-24,70.81,77.53,28.2
2545,15,2025-01-25,70.68,77.47,28.26
2546,15,2025-01-26,70.59,77.35,28.19
2547,15,2025-01-27,70.51,77.17,28.13
2548,15,2025-01-28,70.45,77.1,28.21
2549,15,2025-01-29,70.4,77.15,28.13
2550,15,2025-01-30,70.33,77.1,28.06
2551,15,2025-01-31,70.23,77.13,28.08
2552,15,2025-02-01,70.17,77.04,28.03
2553,15,2025-02-02,70.04,76.87,27.99
2554,15,2025-02-03,69.95,76.91,27.94
2555,15,2025-02-04,69.88,76.79,27.9
2556,15,2025-02-05,69.81,76.74,27.88
2557,15,2025-02-06,69.71,76.57,27.85
2558,15,2025-02-07,69.63,76.58,27.92
2559,15,2025-02-08,69.55,76.53,27.82
2560,15,2025-02-09,69.47,76.48,27.77
2561,15,2025-02-10,69.39,76.33,27.68
2562,15,2025-02-11,69.32,76.15,27.64
2563,15,2025-02-12,69.24,76.05,27.65
2564,15,2025-02-13,69.16,75.91,27.65
2565,15,2025-02-14,69.07,75.95,27.75
2566,15,2025-02-15,68.99,75.82,27.78
2567,15,2025-02-16,68.88,75.61,27.81
2568,15,2025-02-17,68.81,75.57,27.76
2569,15,2025-02-18,68.72,75.44,27.85
2570,15,2025-02-19,68.63,75.31,27.84
2571,15,2025-02-20,68.55,75.3,27.88
2572,15,2025-02-21,68.47,75.32,27.8
2573,15,2025-02-22,68.39,75.21,27.82
2574,15,2025-02-23,68.29,75.14,27.77
2575,15,2025-02-24,68.18,75.0,27.8
2576,15,2025-02-25,68.06,74.87,27.71
2577,15,2025-02-26,67.99,74.57,27.7
2578,15,2025-02-27,67.87,74.41,27.61
2579,15,2025-02-28,67.79,74.33,27.64
2580,15,2025-03-01,67.73,74.35,27.56
2581,15,2025-03-02,67.62,74.37,27.48
2582,15,2025-03-03,67.49,74.15,27.45
2583,15,2025-03-04,67.38,74.05,27.45
2584,15,2025-03-05,67.31,73.97,27.46
2585,15,2025-03-06,67.22,73.74,27.42
2586,15,2025-03-07,67.12,73.77,27.35
2587,15,2025-03-08,67.03,73.66,27.4
2588,15,2025-03-09,66.95,73.51,27.34
2589,15,2025-03-10,66.84,73.32,27.36
2590,15,2025-03-11,66.76,73.22,27.36
2591,15,2025-03-12,66.7,73.16,27.44
2592,15,2025-03-13,66.58,73.15,27.34
2593,15,2025-03-14,66.5,73.04,27.37
2594,15,2025-03-15,66.39,72.91,27.35
2595,15,2025-03-16,66.27,72.74,27.35
2596,15,2025-03-17,66.19,72.71,27.34
2597,15,2025-03-18,66.13,72.69,27.31
2598,15,2025-03-19,66.07,72.72,27.19
2599,15,2025-03-20,65.99,72.76,27.25
2600,15,2025-03-21,65.94,72.7,27.22
2601,15,2025-03-22,65.84,72.67,27.26
2602,15,2025-03-23,65.74,72.72,27.17
2603,15,2025-03-24,65.63,72.52,27.11
2604,15,2025-03-25,65.56,72.42,27.06
2605,15,2025-03-26,65.47,72.43,27.09
2606,15,2025-03-27,65.4,72.42,27.05
2607,15,2025-03-28,65.3,72.25,27.09
2608,15,2025-03-29,65.19,72.25,27.08
2609,15,2025-03-30,65.09,72.1,27.06
2610,15,2025-03-31,64.97,71.99,27.04
2611,15,2025-04-01,64.88,71.88,27.14
2612,15,2025-04-02,64.81,71.78,27.16
2613,15,2025-04-03,64.73,71.7,27.11
2614,15,2025-04-04,64.66,71.76,27.06
2615,15,2025-04-05,64.55,71.5,27.06
2616,15,2025-04-06,64.45,71.32,26.98
2617,15,2025-04-07,64.36,71.33,26.96
2618,15,2025-04-08,64.29,71.21,26.93
2619,15,2025-04-09,64.21,71.06,26.89
2620,15,2025-04-10,64.09,70.96,26.88
2621,15,2025-04-11,63.99,70.83,26.82
2622,15,2025-04-12,63.86,70.71,26.86
2623,15,2025-04-13,63.8,70.77,26.83
2624,15,2025-04-14,63.7,70.76,26.78
2625,15,2025-04-15,63.63,70.79,26.7
2626,15,2025-04-16,63.52,70.72,26.64
2627,15,2025-04-17,63.42,70.65,26.66
2628,15,2025-04-18,63.31,70.69,26.69
2629,15,2025-04-19,63.22,70.45,26.61
2630,15,2025-04-20,63.14,70.31,26.63
2631,15,2025-04-21,63.02,70.29,26.58
2632,15,2025-04-22,62.9,70.1,26.53
2633,15,2025-04-23,62.78,69.98,26.54
2634,15,2025-04-24,62.66,69.82,26.44
2635,15,2025-04-25,62.58,69.76,26.44
2636,15,2025-04-26,62.48,69.61,26.4
2637,15,2025-04-27,62.38,69.61,26.33
2638,15,2025-04-28,62.31,69.45,26.27
2639,15,2025-04-29,62.22,69.34,26.25
2640,15,2025-04-30,62.12,69.24,26.24
2641,15,2025-05-01,62.0,69.17,26.25
2642,15,2025-05-02,61.92,69.05,26.25
2643,15,2025-05-03,61.82,68.88,26.25
2644,15,2025-05-04,61.72,68.74,26.21
2645,15,2025-05-05,61.61,68.52,26.17
2646,15,2025-05-06,61.5,68.37,26.14
2647,15,2025-05-07,61.39,68.33,26.1
2648,15,2025-05-08,61.27,68.12,26.09
2649,15,2025-05-09,61.16,68.03,26.05
2650,15,2025-05-10,61.07,68.02,26.13
2651,15,2025-05-11,60.96,68.03,26.11
2652,15,2025-05-12,60.86,67.87,26.07
2653,15,2025-05-13,60.78,67.78,25.97
2654,15,2025-05-14,60.71,67.65,25.93
2655,15,2025-05-15,60.6,67.72,25.93
2656,15,2025-05-16,60.52,67.54,25.82
2657,15,2025-05-17,60.41,67.54,25.7
2658,15,2025-05-18,60.32,67.41,25.68
2659,15,2025-05-19,60.2,67.27,25.61
2660,15,2025-05-20,60.12,67.05,25.63
2661,15,2025-05-21,60.05,66.91,25.6
2662,15,2025-05-22,59.95,66.82,25.69
2663,15,2025-05-23,59.84,66.54,25.59
2664,15,2025-05-24,59.74,66.43,25.52
2665,15,2025-05-25,59.65,66.23,25.6
2666,15,2025-05-26,59.58,66.11,25.54
2667,15,2025-05-27,59.48,65.98,25.51
2668,15,2025-05-28,59.4,65.91,25.54
2669,15,2025-05-29,59.32,65.77,25.55
2670,15,2025-05-30,59.2,65.68,25.57
2671,15,2025-05-31,59.09,65.63,25.61
2672,15,2025-06-01,59.0,65.5,25.63
2673,15,2025-06-02,58.91,65.51,25.56
2674,15,2025-06-03,58.81,65.36,25.53
2675,15,2025-06-04,58.68,65.27,25.54
2676,15,2025-06-05,58.61,65.2,25.51
2677,15,2025-06-06,58.49,65.24,25.5
2678,15,2025-06-07,58.38,65.33,25.33
2679,15,2025-06-08,58.29,65.27,25.24
2680,15,2025-06-09,58.2,65.2,25.15
2681,15,2025-06-10,58.09,65.13,25.09
2682,15,2025-06-11,57.98,64.98,25.06
2683,15,2025-06-12,57.88,65.01,25.14
2684,15,2025-06-13,57.82,64.93,25.13
2685,15,2025-06-14,57.74,65.09,25.18
2686,15,2025-06-15,57.63,65.05,25.15
2687,15,2025-06-16,57.58,64.98,25.08
2688,15,2025-06-17,57.48,64.82,25.08
2689,15,2025-06-18,57.41,64.79,25.0
2690,15,2025-06-19,57.3,64.82,24.86
2691,15,2025-06-20,57.2,64.88,24.88
2692,15,2025-06-21,57.11,64.67,24.91
2693,15,2025-06-22,57.04,64.71,24.93
2694,15,2025-06-23,56.96,64.68,24.89
2695,15,2025-06-24,56.85,64.62,24.85
2696,15,2025-06-25,56.76,64.54,24.81
2697,15,2025-06-26,56.67,64.44,24.71
2698,15,2025-06-27,56.57,64.29,24.67
2699,15,2025-06-28,56.49,64.18,24.59
2700,15,2025-06-29,56.42,64.21,24.62
2701,16,2025-01-01,64.72,85.28,19.31
2702,16,2025-01-02,64.66,85.22,19.4
2703,16,2025-01-03,64.64,85.14,19.39
2704,16,2025-01-04,64.61,85.09,19.33
2705,16,2025-01-05,64.57,84.97,19.31
2706,16,2025-01-06,64.51,84.8,19.26
2707,16,2025-01-07,64.5,84.87,19.22
2708,16,2025-01-08,64.47,84.73,19.18
2709,16,2025-01-09,64.45,84.67,19.22
2710,16,2025-01-10,64.43,84.58,19.21
2711,16,2025-01-11,64.42,84.6,19.12
2712,16,2025-01-12,64.37,84.4,19.18
2713,16,2025-01-13,64.31,84.37,19.14
2714,16,2025-01-14,64.32,84.45,19.09
2715,16,2025-01-15,64.24,84.42,19.0
2716,16,2025-01-16,64.2,84.33,18.98
2717,16,2025-01-17,64.16,84.32,18.93
2718,16,2025-01-18,64.1,84.29,18.85
2719,16,2025-01-19,64.06,84.16,18.79
2720,16,2025-01-20,64.04,84.14,18.78
2721,16,2025-01-21,64.03,84.04,18.81
2722,16,2025-01-22,63.98,84.04,18.81
2723,16,2025-01-23,63.9,83.97,18.81
2724,16,2025-01-24,63.86,84.03,18.74
2725,16,2025-01-25,63.84,84.0,18.75
2726,16,2025-01-26,63.76,83.85,18.76
2727,16,2025-01-27,63.75,83.92,18.73
2728,16,2025-01-28,63.72,83.87,18.7
2729,16,2025-01-29,63.7,83.82,18.71
2730,16,2025-01-30,63.66,83.74,18.69
2731,16,2025-01-31,63.64,83.58,18.77
2732,16,2025-02-01,63.58,83.58,18.78
2733,16,2025-02-02,63.58,83.56,18.78
2734,16,2025-02-03,63.55,83.39,18.66
2735,16,2025-02-04,63.49,83.35,18.57
2736,16,2025-02-05,63.41,83.25,18.61
2737,16,2025-02-06,63.37,83.26,18.62
2738,16,2025-02-07,63.32,83.15,18.64
2739,16,2025-02-08,63.28,83.13,18.62
2740,16,2025-02-09,63.24,83.26,18.61
2741,16,2025-02-10,63.16,83.13,18.58
2742,16,2025-02-11,63.13,83.16,18.56
2743,16,2025-02-12,63.14,83.23,18.5
2744,16,2025-02-13,63.07,83.24,18.4
2745,16,2025-02-14,62.99,83.14,18.41
2746,16,2025-02-15,62.93,83.03,18.43
2747,16,2025-02-16,62.88,82.96,18.43
2748,16,2025-02-17,62.83,82.81,18.43
2749,16,2025-02-18,62.79,82.67,18.47
2750,16,2025-02-19,62.77,82.59,18.47
2751,16,2025-02-20,62.69,82.62,18.46
2752,16,2025-02-21,62.63,82.63,18.43
2753,16,2025-02-22,62.65,82.6,18.45
2754,16,2025-02-23,62.6,82.56,18.59
2755,16,2025-02-24,62.61,82.4,18.56
2756,16,2025-02-25,62.56,82.54,18.54
2757,16,2025-02-26,62.55,82.47,18.45
2758,16,2025-02-27,62.49,82.46,18.49
2759,16,2025-02-28,62.43,82.47,18.43
2760,16,2025-03-01,62.36,82.46,18.43
2761,16,2025-03-02,62.34,82.5,18.37
2762,16,2025-03-03,62.33,82.35,18.34
2763,16,2025-03-04,62.29,82.47,18.43
2764,16,2025-03-05,62.24,82.34,18.4
2765,16,2025-03-06,62.25,82.33,18.44
2766,16,2025-03-07,62.24,82.43,18.31
2767,16,2025-03-08,62.17,82.39,18.26
2768,16,2025-03-09,62.12,82.4,18.26
2769,16,2025-03-10,62.09,82.45,18.22
2770,16,2025-03-11,62.03,82.37,18.25
2771,16,2025-03-12,62.01,82.28,18.29
2772,16,2025-03-13,61.98,82.29,18.27
2773,16,2025-03-14,61.96,82.11,18.24
2774,16,2025-03-15,61.91,82.09,18.23
2775,16,2025-03-16,61.89,82.12,18.18
2776,16,2025-03-17,61.87,82.09,18.16
2777,16,2025-03-18,61.85,82.14,18.17
2778,16,2025-03-19,61.79,82.03,18.11
2779,16,2025-03-20,61.76,82.03,18.08
2780,16,2025-03-21,61.72,81.94,18.05
2781,16,2025-03-22,61.66,81.89,18.01
2782,16,2025-03-23,61.64,81.94,18.03
2783,16,2025-03-24,61.6,81.78,18.04
2784,16,2025-03-25,61.6,81.77,18.14
2785,16,2025-03-26,61.52,81.65,18.0
2786,16,2025-03-27,61.49,81.68,17.95
2787,16,2025-03-28,61.47,81.53,17.92
2788,16,2025-03-29,61.42,81.37,17.94
2789,16,2025-03-30,61.38,81.25,17.93
2790,16,2025-03-31,61.35,81.08,17.92
2791,16,2025-04-01,61.27,80.9,17.9
2792,16,2025-04-02,61.22,80.89,17.94
2793,16,2025-04-03,61.15,80.84,17.93
2794,16,2025-04-04,61.11,80.81,17.97
2795,16,2025-04-05,61.06,80.59,17.95
2796,16,2025-04-06,61.03,80.53,18.0
2797,16,2025-04-07,60.98,80.41,18.0
2798,16,2025-04-08,60.91,80.49,17.99
2799,16,2025-04-09,60.87,80.35,17.97
2800,16,2025-04-10,60.84,80.23,17.95
2801,16,2025-04-11,60.77,80.2,17.86
2802,16,2025-04-12,60.72,80.13,17.87
2803,16,2025-04-13,60.71,80.24,17.93
2804,16,2025-04-14,60.69,80.23,17.78
2805,16,2025-04-15,60.6,80.19,17.84
2806,16,2025-04-16,60.52,80.16,17.86
2807,16,2025-04-17,60.51,80.1,17.8
2808,16,2025-04-18,60.48,80.06,17.88
2809,16,2025-04-19,60.45,80.02,17.91
2810,16,2025-04-20,60.42,80.05,17.86
2811,16,2025-04-21,60.37,80.05,17.81
2812,16,2025-04-22,60.35,79.89,17.78
2813,16,2025-04-23,60.31,79.8,17.79
2814,16,2025-04-24,60.28,79.9,17.7
2815,16,2025-04-25,60.24,79.79,17.72
2816,16,2025-04-26,60.21,79.86,17.77
2817,16,2025-04-27,60.16,79.72,17.76
2818,16,2025-04-28,60.11,79.7,17.78
2819,16,2025-04-29,60.08,79.53,17.88
2820,16,2025-04-30,60.04,79.64,17.81
2821,16,2025-05-01,60.0,79.58,17.8
2822,16,2025-05-02,59.97,79.67,17.81
2823,16,2025-05-03,59.93,79.61,17.83
2824,16,2025-05-04,59.9,79.5,17.83
2825,16,2025-05-05,59.85,79.4,17.86
2826,16,2025-05-06,59.84,79.37,17.91
2827,16,2025-05-07,59.81,79.43,17.94
2828,16,2025-05-08,59.75,79.25,17.93
2829,16,2025-05-09,59.74,79.16,17.89
2830,16,2025-05-10,59.72,79.12,17.88
2831,16,2025-05-11,59.7,78.94,17.94
2832,16,2025-05-12,59.66,78.85,17.91
2833,16,2025-05-13,59.61,78.75,17.81
2834,16,2025-05-14,59.59,78.65,17.83
2835,16,2025-05-15,59.55,78.62,17.78
2836,16,2025-05-16,59.48,78.38,17.75
2837,16,2025-05-17,59.41,78.28,17.8
2838,16,2025-05-18,59.38,78.3,17.76
2839,16,2025-05-19,59.31,78.42,17.78
2840,16,2025-05-20,59.31,78.39,17.7
2841,16,2025-05-21,59.26,78.31,17.67
2842,16,2025-05-22,59.21,78.28,17.64
2843,16,2025-05-23,59.2,78.29,17.68
2844,16,2025-05-24,59.16,78.33,17.64
2845,16,2025-05-25,59.13,78.22,17.68
2846,16,2025-05-26,59.12,78.07,17.67
2847,16,2025-05-27,59.09,78.03,17.64
2848,16,2025-05-28,59.05,77.94,17.72
2849,16,2025-05-29,59.0,77.98,17.71
2850,16,2025-05-30,58.95,77.89,17.68
2851,16,2025-05-31,58.9,77.84,17.64
2852,16,2025-06-01,58.86,77.77,17.65
2853,16,2025-06-02,58.79,77.79,17.57
2854,16,2025-06-03,58.72,77.79,17.59
2855,16,2025-06-04,58.67,77.7,17.53
2856,16,2025-06-05,58.63,77.59,17.45
2857,16,2025-06-06,58.56,77.56,17.43
2858,16,2025-06-07,58.52,77.57,17.44
2859,16,2025-06-08,58.52,77.65,17.42
2860,16,2025-06-09,58.48,77.45,17.52
2861,16,2025-06-10,58.44,77.43,17.46
2862,16,2025-06-11,58.4,77.51,17.37
2863,16,2025-06-12,58.38,77.51,17.3
2864,16,2025-06-13,58.34,77.53,17.34
2865,16,2025-06-14,58.29,77.43,17.3
2866,16,2025-06-15,58.27,77.37,17.2
2867,16,2025-06-16,58.19,77.3,17.23
2868,16,2025-06-17,58.17,77.35,17.27
2869,16,2025-06-18,58.16,77.28,17.24
2870,16,2025-06-19,58.12,77.29,17.17
2871,16,2025-06-20,58.1,77.35,17.18
2872,16,2025-06-21,58.11,77.16,17.11
2873,16,2025-06-22,58.06,76.98,17.06
2874,16,2025-06-23,58.02,76.96,17.11
2875,16,2025-06-24,58.0,76.98,17.13
2876,16,2025-06-25,57.96,76.88,17.11
2877,16,2025-06-26,57.94,76.81,17.11
2878,16,2025-06-27,57.93,76.98,17.11
2879,16,2025-06-28,57.91,76.88,17.06
2880,16,2025-06-29,57.87,76.92,17.07
2881,17,2025-01-01,53.89,77.73,25.55
2882,17,2025-01-02,53.95,77.73,25.5
2883,17,2025-01-03,54.01,77.68,25.48
2884,17,2025-01-04,54.03,77.71,25.48
2885,17,2025-01-05,54.05,77.8,25.46
2886,17,2025-01-06,54.08,77.65,25.51
2887,17,2025-01-07,54.08,77.59,25.53
2888,17,2025-01-08,54.09,77.77,25.49
2889,17,2025-01-09,54.15,77.73,25.56
2890,17,2025-01-10,54.19,77.82,25.5
2891,17,2025-01-11,54.23,77.7,25.59
2892,17,2025-01-12,54.28,77.77,25.55
2893,17,2025-01-13,54.31,77.8,25.6
2894,17,2025-01-14,54.36,77.9,25.65
2895,17,2025-01-15,54.38,77.83,25.7
2896,17,2025-01-16,54.39,77.76,25.67
2897,17,2025-01-17,54.43,77.77,25.67
2898,17,2025-01-18,54.47,77.94,25.68
2899,17,2025-01-19,54.51,77.92,25.72
2900,17,2025-01-20,54.5,77.74,25.79
2901,17,2025-01-21,54.55,77.75,25.79
2902,17,2025-01-22,54.57,77.73,25.8
2903,17,2025-01-23,54.61,77.64,25.84
2904,17,2025-01-24,54.65,77.73,25.82
2905,17,2025-01-25,54.73,77.85,25.85
2906,17,2025-01-26,54.77,77.72,25.8
2907,17,2025-01-27,54.81,77.64,25.92
2908,17,2025-01-28,54.85,77.6,25.95
2909,17,2025-01-29,54.88,77.51,25.96
2910,17,2025-01-30,54.92,77.42,25.93
2911,17,2025-01-31,54.98,77.45,25.9
2912,17,2025-02-01,55.01,77.55,25.79
2913,17,2025-02-02,55.04,77.59,25.85
2914,17,2025-02-03,55.06,77.54,25.98
2915,17,2025-02-04,55.11,77.58,25.93
2916,17,2025-02-05,55.14,77.49,25.94
2917,17,2025-02-06,55.12,77.62,26.03
2918,17,2025-02-07,55.12,77.65,26.05
2919,17,2025-02-08,55.15,77.81,26.03
2920,17,2025-02-09,55.16,77.8,26.04
2921,17,2025-02-10,55.2,77.91,26.1
2922,17,2025-02-11,55.21,78.02,26.07
2923,17,2025-02-12,55.24,77.94,25.99
2924,17,2025-02-13,55.27,77.97,26.02
2925,17,2025-02-14,55.31,78.0,26.04
2926,17,2025-02-15,55.34,77.92,26.01
2927,17,2025-02-16,55.41,77.95,26.1
2928,17,2025-02-17,55.44,78.0,26.17
2929,17,2025-02-18,55.45,77.97,26.18
2930,17,2025-02-19,55.52,77.99,26.09
2931,17,2025-02-20,55.54,77.93,26.07
2932,17,2025-02-21,55.58,77.99,26.16
2933,17,2025-02-22,55.6,77.98,26.13
2934,17,2025-02-23,55.64,77.98,26.23
2935,17,2025-02-24,55.68,78.19,26.26
2936,17,2025-02-25,55.72,78.24,26.34
2937,17,2025-02-26,55.76,78.34,26.39
2938,17,2025-02-27,55.78,78.45,26.34
2939,17,2025-02-28,55.85,78.64,26.38
2940,17,2025-03-01,55.86,78.69,26.4
2941,17,2025-03-02,55.89,78.67,26.51
2942,17,2025-03-03,55.93,78.75,26.57
2943,17,2025-03-04,55.99,78.61,26.57
2944,17,2025-03-05,56.01,78.65,26.55
2945,17,2025-03-06,56.06,78.7,26.53
2946,17,2025-03-07,56.1,78.69,26.61
